Step 1064/10100 | Loss: 0.2713 | LR: 0.001596 | Total Step Time: 8088.17ms | Tokens/sec: 1296431.12 (accumulated over 5120 batches)
Step 1065/10100 | Loss: 0.1949 | LR: 0.001597 | Total Step Time: 7910.08ms | Tokens/sec: 1325620.58 (accumulated over 5120 batches)
Step 1066/10100 | Loss: 0.4052 | LR: 0.001599 | Total Step Time: 7885.28ms | Tokens/sec: 1329788.43 (accumulated over 5120 batches)
Step 1067/10100 | Loss: 0.4467 | LR: 0.001600 | Total Step Time: 7949.31ms | Tokens/sec: 1319078.75 (accumulated over 5120 batches)
Step 1068/10100 | Loss: 0.3588 | LR: 0.001602 | Total Step Time: 7749.76ms | Tokens/sec: 1353043.29 (accumulated over 5120 batches)
Step 1069/10100 | Loss: 0.4603 | LR: 0.001603 | Total Step Time: 7928.40ms | Tokens/sec: 1322556.68 (accumulated over 5120 batches)
Step 1070/10100 | Loss: 0.3014 | LR: 0.001605 | Total Step Time: 7861.43ms | Tokens/sec: 1333823.34 (accumulated over 5120 batches)
Step 1071/10100 | Loss: 0.1869 | LR: 0.001606 | Total Step Time: 8016.21ms | Tokens/sec: 1308069.24 (accumulated over 5120 batches)
Step 1072/10100 | Loss: 0.4187 | LR: 0.001608 | Total Step Time: 7998.74ms | Tokens/sec: 1310926.36 (accumulated over 5120 batches)
Step 1073/10100 | Loss: 0.3634 | LR: 0.001610 | Total Step Time: 7787.69ms | Tokens/sec: 1346453.65 (accumulated over 5120 batches)
Step 1074/10100 | Loss: 0.2414 | LR: 0.001611 | Total Step Time: 8057.59ms | Tokens/sec: 1301351.81 (accumulated over 5120 batches)
Step 1075/10100 | Loss: 0.2966 | LR: 0.001613 | Total Step Time: 7803.64ms | Tokens/sec: 1343700.51 (accumulated over 5120 batches)
Step 1076/10100 | Loss: 0.1080 | LR: 0.001614 | Total Step Time: 8258.81ms | Tokens/sec: 1269644.65 (accumulated over 5120 batches)
Step 1077/10100 | Loss: 0.4622 | LR: 0.001615 | Total Step Time: 7902.36ms | Tokens/sec: 1326914.88 (accumulated over 5120 batches)
Step 1078/10100 | Loss: 0.0930 | LR: 0.001617 | Total Step Time: 7835.18ms | Tokens/sec: 1338292.16 (accumulated over 5120 batches)
Step 1079/10100 | Loss: 0.1720 | LR: 0.001618 | Total Step Time: 8077.69ms | Tokens/sec: 1298114.02 (accumulated over 5120 batches)
Step 1080/10100 | Loss: 0.4782 | LR: 0.001620 | Total Step Time: 7877.58ms | Tokens/sec: 1331088.20 (accumulated over 5120 batches)
Step 1081/10100 | Loss: 0.1984 | LR: 0.001621 | Total Step Time: 7960.00ms | Tokens/sec: 1317306.49 (accumulated over 5120 batches)
